year,count_type,estimate,margin_of_error,state
2013,white,2907296,7112.0,LA
2013,black_aa,1492915,6267.0,LA
2013,am_indian_native,27412,2799.0,LA
2013,asian,74227,2619.0,LA
2013,hawaiian_islander,673,561.0,LA
2013,other,45026,5473.0,LA
2013,two_or_more,77921,5951.0,LA
2013,two_or_more_inculding_other,7232,1733.0,LA
2013,total,1328302,,ME
2013,two_or_more_exc_other_or_three_plus,27366,2259.0,ME
2013,white,1260470,1767.0,ME
2013,black_aa,13617,1258.0,ME
2013,am_indian_native,8242,1374.0,ME
2013,asian,14059,1403.0,ME
2013,hawaiian_islander,269,244.0,ME
2013,other,3811,1639.0,ME
2013,two_or_more,27834,2229.0,ME
2013,two_or_more_inculding_other,468,284.0,ME
2013,total,5928814,,MD
2013,two_or_more_exc_other_or_three_plus,152589,11091.0,MD
2013,white,3416335,14007.0,MD
2013,black_aa,1754964,9739.0,MD
2013,am_indian_native,17230,2150.0,MD
2013,asian,354430,4723.0,MD
2013,hawaiian_islander,3053,1526.0,MD
2013,other,213342,14510.0,MD
2013,two_or_more,169460,11157.0,MD
2013,two_or_more_inculding_other,16871,3034.0,MD
2013,total,6692824,,MA
2013,two_or_more_exc_other_or_three_plus,166586,9070.0,MA
2013,white,5330381,13584.0,MA
2013,black_aa,474427,8765.0,MA
2013,am_indian_native,13958,2439.0,MA
2013,asian,388317,4924.0,MA
2013,hawaiian_islander,1557,684.0,MA
2013,other,285569,14483.0,MA
2013,two_or_more,198615,9369.0,MA
2013,two_or_more_inculding_other,32029,4117.0,MA
2013,total,9895622,,MI
2013,two_or_more_exc_other_or_three_plus,243315,10412.0,MI
2013,white,7829056,7600.0,MI
2013,black_aa,1378237,8581.0,MI
2013,am_indian_native,53720,3834.0,MI
2013,asian,266406,4477.0,MI
2013,hawaiian_islander,2267,964.0,MI
2013,other,100087,7413.0,MI
2013,two_or_more,265849,10600.0,MI
2013,two_or_more_inculding_other,22534,3028.0,MI
2013,total,5420380,,MN
2013,two_or_more_exc_other_or_three_plus,135778,7503.0,MN
2013,white,4596087,7360.0,MN
2013,black_aa,294527,6033.0,MN
2013,am_indian_native,59184,3534.0,MN
2013,asian,234013,3604.0,MN
2013,hawaiian_islander,1753,618.0,MN
2013,other,88055,6706.0,MN
2013,two_or_more,146761,7938.0,MN
2013,two_or_more_inculding_other,10983,2238.0,MN
2013,total,2991207,,MS
2013,two_or_more_exc_other_or_three_plus,29469,3865.0,MS
2013,white,1764640,4613.0,MS
2013,black_aa,1128280,6928.0,MS
2013,am_indian_native,13314,2025.0,MS
2013,asian,28159,2430.0,MS
2013,hawaiian_islander,268,226.0,MS
2013,other,24277,3527.0,MS
2013,two_or_more,32269,4125.0,MS
2013,two_or_more_inculding_other,2800,1333.0,MS
2013,total,6044171,,MO
2013,two_or_more_exc_other_or_three_plus,140617,7832.0,MO
2013,white,5003971,6656.0,MO
2013,black_aa,692288,6755.0,MO
2013,am_indian_native,22797,2805.0,MO
2013,asian,102626,3401.0,MO
2013,hawaiian_islander,5491,1332.0,MO
2013,other,65011,6541.0,MO
2013,two_or_more,151987,8395.0,MO
2013,two_or_more_inculding_other,11370,2674.0,MO
2013,total,1015165,,MT
2013,two_or_more_exc_other_or_three_plus,23948,3194.0,MT
2013,white,904740,2388.0,MT
2013,black_aa,3221,869.0,MT
2013,am_indian_native,69216,3043.0,MT
2013,asian,6548,961.0,MT
2013,hawaiian_islander,491,402.0,MT
2013,other,5053,1459.0,MT
2013,two_or_more,25896,3181.0,MT
2013,two_or_more_inculding_other,1948,955.0,MT
2013,total,1868516,,NE
2013,two_or_more_exc_other_or_three_plus,35930,3261.0,NE
2013,white,1650358,5804.0,NE
2013,black_aa,86010,3180.0,NE
2013,am_indian_native,14405,1716.0,NE
2013,asian,37356,1611.0,NE
2013,hawaiian_islander,1654,1229.0,NE
2013,other,35871,5283.0,NE
2013,two_or_more,42862,4208.0,NE
2013,two_or_more_inculding_other,6932,2492.0,NE
2013,total,2790136,,NV
2013,two_or_more_exc_other_or_three_plus,99406,6678.0,NV
2013,white,1906864,16433.0,NV
2013,black_aa,234179,4884.0,NV
2013,am_indian_native,30016,2703.0,NV
2013,asian,215121,4286.0,NV
2013,hawaiian_islander,18302,1358.0,NV
2013,other,268246,16631.0,NV
2013,two_or_more,117408,6972.0,NV
2013,two_or_more_inculding_other,18002,3334.0,NV
2013,total,1323459,,NH
2013,two_or_more_exc_other_or_three_plus,24214,2900.0,NH
2013,white,1236757,3396.0,NH
2013,black_aa,16100,2462.0,NH
2013,am_indian_native,3082,1096.0,NH
2013,asian,31156,1791.0,NH
2013,hawaiian_islander,106,129.0,NH
2013,other,10869,3077.0,NH
2013,two_or_more,25389,2901.0,NH
2013,two_or_more_inculding_other,1175,621.0,NH
2013,total,8899339,,NJ
2013,two_or_more_exc_other_or_three_plus,170810,11528.0,NJ
2013,white,6068475,23885.0,NJ
2013,black_aa,1215836,11667.0,NJ
2013,am_indian_native,16422,2955.0,NJ
2013,asian,801879,6084.0,NJ
2013,hawaiian_islander,1633,751.0,NJ
2013,other,577756,22428.0,NJ
2013,two_or_more,217338,12849.0,NJ
2013,two_or_more_inculding_other,46528,5643.0,NJ
2013,total,2085287,,NM
2013,two_or_more_exc_other_or_three_plus,49613,4600.0,NM
2013,white,1569585,12950.0,NM
2013,black_aa,41733,2692.0,NM
2013,am_indian_native,189392,3936.0,NM
2013,asian,28274,2559.0,NM
2013,hawaiian_islander,1622,673.0,NM
2013,other,185279,11623.0,NM
2013,two_or_more,69402,6099.0,NM
2013,two_or_more_inculding_other,19789,3405.0,NM
2013,total,19651127,,NY
2013,two_or_more_exc_other_or_three_plus,412010,15514.0,NY
2013,white,12695280,28799.0,NY
2013,black_aa,3079582,16847.0,NY
2013,am_indian_native,73231,5463.0,NY
2013,asian,1554980,9200.0,NY
2013,hawaiian_islander,9962,3006.0,NY
2013,other,1673398,31480.0,NY
2013,two_or_more,564694,20017.0,NY
2013,two_or_more_inculding_other,152684,11512.0,NY
2013,total,9848060,,NC
2013,two_or_more_exc_other_or_three_plus,205310,11572.0,NC
2013,white,6811501,15914.0,NC
2013,black_aa,2121712,11398.0,NC
2013,am_indian_native,112630,4384.0,NC
2013,asian,238502,4452.0,NC
2013,hawaiian_islander,6661,2706.0,NC
2013,other,320910,15939.0,NC
2013,two_or_more,236144,12145.0,NC
2013,two_or_more_inculding_other,30834,4694.0,NC
2013,total,723393,,ND
2013,two_or_more_exc_other_or_three_plus,13752,2093.0,ND
2013,white,643478,1336.0,ND
2013,black_aa,10827,1906.0,ND
2013,am_indian_native,40214,1927.0,ND
2013,asian,9096,1178.0,ND
2013,hawaiian_islander,371,373.0,ND
2013,other,4620,1346.0,ND
2013,two_or_more,14787,2126.0,ND
2013,two_or_more_inculding_other,1035,594.0,ND
2013,total,11570808,,OH
2013,two_or_more_exc_other_or_three_plus,275255,9499.0,OH
2013,white,9541274,8254.0,OH
2013,black_aa,1405148,9823.0,OH
2013,am_indian_native,18273,2560.0,OH
2013,asian,212547,5049.0,OH
2013,hawaiian_islander,3118,911.0,OH
2013,other,94489,7026.0,OH
2013,two_or_more,295959,10226.0,OH
2013,two_or_more_inculding_other,20704,2847.0,OH
2013,total,3850568,,OK
2013,two_or_more_exc_other_or_three_plus,273017,7985.0,OK
2013,white,2815708,6474.0,OK
2013,black_aa,277016,4245.0,OK
2013,am_indian_native,289909,6109.0,OK
2013,asian,71433,3415.0,OK
2013,hawaiian_islander,5486,2060.0,OK
2013,other,103571,6608.0,OK
2013,two_or_more,287445,8038.0,OK
2013,two_or_more_inculding_other,14428,2185.0,OK
2013,total,3930065,,OR
2013,two_or_more_exc_other_or_three_plus,149525,6020.0,OR
2013,white,3370391,10721.0,OR
2013,black_aa,72655,3250.0,OR
2013,am_indian_native,43202,4171.0,OR
2013,asian,152271,4385.0,OR
2013,hawaiian_islander,14038,1868.0,OR
2013,other,111728,9291.0,OR
2013,two_or_more,165780,7176.0,OR
2013,two_or_more_inculding_other,16255,3206.0,OR
2013,total,12773801,,PA
2013,two_or_more_exc_other_or_three_plus,229603,9090.0,PA
2013,white,10427694,14989.0,PA
2013,black_aa,1409021,11876.0,PA
2013,am_indian_native,22855,3241.0,PA
2013,asian,384783,4798.0,PA
2013,hawaiian_islander,2241,960.0,PA
2013,other,264099,15494.0,PA
2013,two_or_more,263108,10534.0,PA
2013,two_or_more_inculding_other,33505,5217.0,PA
2013,total,1051511,,RI
2013,two_or_more_exc_other_or_three_plus,22297,3681.0,RI
2013,white,846102,6637.0,RI
2013,black_aa,67541,5169.0,RI
2013,am_indian_native,4136,1050.0,RI
2013,asian,33240,2461.0,RI
2013,hawaiian_islander,531,465.0,RI
2013,other,73059,7004.0,RI
2013,two_or_more,26902,4271.0,RI
2013,two_or_more_inculding_other,4605,1491.0,RI
2013,total,4774839,,SC
2013,two_or_more_exc_other_or_three_plus,79129,6324.0,SC
2013,white,3209900,7245.0,SC
2013,black_aa,1320131,5887.0,SC
2013,am_indian_native,14297,1656.0,SC
2013,asian,65048,3121.0,SC
2013,hawaiian_islander,3137,1451.0,SC
2013,other,71578,6948.0,SC
2013,two_or_more,90748,6428.0,SC
2013,two_or_more_inculding_other,11619,2786.0,SC
2013,total,844877,,SD
2013,two_or_more_exc_other_or_three_plus,23000,3416.0,SD
2013,white,719112,2326.0,SD
2013,black_aa,13001,1955.0,SD
2013,am_indian_native,71981,2924.0,SD
2013,asian,9105,1240.0,SD
2013,hawaiian_islander,420,367.0,SD
2013,other,6721,1634.0,SD
2013,two_or_more,24537,3567.0,SD
2013,two_or_more_inculding_other,1537,784.0,SD
2013,total,6495978,,TN
2013,two_or_more_exc_other_or_three_plus,111848,7283.0,TN
2013,white,5060129,9986.0,TN
2013,black_aa,1102455,6795.0,TN
2013,am_indian_native,16101,2792.0,TN
2013,asian,98746,3220.0,TN
2013,hawaiian_islander,2990,1282.0,TN
2013,other,92334,8959.0,TN
2013,two_or_more,123223,7384.0,TN
2013,two_or_more_inculding_other,11375,2273.0,TN
2013,total,26448193,,TX
2013,two_or_more_exc_other_or_three_plus,506435,18440.0,TX
2013,white,19840367,43056.0,TX
2013,black_aa,3142866,13424.0,TX
2013,am_indian_native,118862,10020.0,TX
2013,asian,1089907,10307.0,TX
2013,hawaiian_islander,19892,2713.0,TX
2013,other,1589415,40495.0,TX
2013,two_or_more,646884,18699.0,TX
2013,two_or_more_inculding_other,140449,8800.0,TX
2013,total,2900872,,UT
2013,two_or_more_exc_other_or_three_plus,55486,4512.0,UT
2013,white,2534534,11587.0,UT
2013,black_aa,32754,2655.0,UT
2013,am_indian_native,33325,2553.0,UT
2013,asian,62671,2745.0,UT
2013,hawaiian_islander,27513,1830.0,UT
2013,other,139605,11002.0,UT
2013,two_or_more,70470,5314.0,UT
2013,two_or_more_inculding_other,14984,2658.0,UT
2013,total,626630,,VT
2013,two_or_more_exc_other_or_three_plus,12629,1415.0,VT
2013,white,595148,621.0,VT
2013,black_aa,7184,983.0,VT
2013,am_indian_native,1579,501.0,VT
2013,asian,7640,1131.0,VT
2013,hawaiian_islander,222,251.0,VT
2013,other,1633,532.0,VT
2013,two_or_more,13224,1405.0,VT
2013,two_or_more_inculding_other,595,309.0,VT
2013,total,8260405,,VA
2013,two_or_more_exc_other_or_three_plus,244803,10483.0,VA
2013,white,5726886,11488.0,VA
2013,black_aa,1592426,9897.0,VA
2013,am_indian_native,19615,2763.0,VA
2013,asian,484497,6079.0,VA
2013,hawaiian_islander,5808,1398.0,VA
2013,other,162662,11034.0,VA
2013,two_or_more,268511,10993.0,VA
2013,two_or_more_inculding_other,23708,4051.0,VA
2013,total,6971406,,WA
2013,two_or_more_exc_other_or_three_plus,315282,12514.0,WA
2013,white,5439705,17362.0,WA
2013,black_aa,259337,8144.0,WA
2013,am_indian_native,95193,5306.0,WA
2013,asian,536093,8185.0,WA
2013,hawaiian_islander,42335,2971.0,WA
2013,other,255584,14344.0,WA
2013,two_or_more,343159,13390.0,WA
2013,two_or_more_inculding_other,27877,4375.0,WA
2013,total,1854304,,WV
2013,two_or_more_exc_other_or_three_plus,33125,2845.0,WV
2013,white,1737683,2487.0,WV
2013,black_aa,62788,2989.0,WV
2013,am_indian_native,1842,704.0,WV
2013,asian,10455,1525.0,WV
2013,hawaiian_islander,1547,953.0,WV
2013,other,6070,2079.0,WV
2013,two_or_more,33919,2912.0,WV
2013,two_or_more_inculding_other,794,356.0,WV
2013,total,5742713,,WI
2013,two_or_more_exc_other_or_three_plus,108467,5944.0,WI
2013,white,4972949,8691.0,WI
2013,black_aa,357899,4965.0,WI
2013,am_indian_native,49653,2263.0,WI
2013,asian,142590,3212.0,WI
2013,hawaiian_islander,1512,606.0,WI
2013,other,96937,8304.0,WI
2013,two_or_more,121173,6418.0,WI
2013,two_or_more_inculding_other,12706,2806.0,WI
2013,total,582658,,WY
2013,two_or_more_exc_other_or_three_plus,13633,2272.0,WY
2013,white,528303,4118.0,WY
2013,black_aa,7435,1382.0,WY
2013,am_indian_native,13675,1946.0,WY
2013,asian,5729,1326.0,WY
2013,hawaiian_islander,185,169.0,WY
2013,other,11349,2817.0,WY
2013,two_or_more,15982,2509.0,WY
2013,two_or_more_inculding_other,2349,913.0,WY
2014,total,4849377,,AL
2014,two_or_more_exc_other_or_three_plus,79217,6270.0,AL
2014,white,3320273,6197.0,AL
2014,black_aa,1291826,7415.0,AL
2014,am_indian_native,22553,2263.0,AL
2014,asian,58456,3055.0,AL
2014,hawaiian_islander,1446,723.0,AL
2014,other,69859,6642.0,AL
2014,two_or_more,84964,6399.0,AL
2014,two_or_more_inculding_other,5747,1716.0,AL
2014,total,736732,,AK
2014,two_or_more_exc_other_or_three_plus,59468,4093.0,AK
2014,white,483584,2777.0,AK
2014,black_aa,24790,2506.0,AK
2014,am_indian_native,103273,3251.0,AK
2014,asian,43915,2139.0,AK
2014,hawaiian_islander,8395,1144.0,AK
2014,other,9967,2196.0,AK
2014,two_or_more,62808,4350.0,AK
2014,two_or_more_inculding_other,3340,1322.0,AK
2014,total,6731484,,AZ
2014,two_or_more_exc_other_or_three_plus,175806,10287.0,AZ
2014,white,5273335,23780.0,AZ
2014,black_aa,280518,6306.0,AZ
2014,am_indian_native,294757,5954.0,AZ
2014,asian,212116,4644.0,AZ
2014,hawaiian_islander,12721,1540.0,AZ
2014,other,433934,21381.0,AZ
2014,two_or_more,224103,10975.0,AZ
2014,two_or_more_inculding_other,48297,5481.0,AZ
2014,total,2966369,,AR
2014,two_or_more_exc_other_or_three_plus,59321,5447.0,AR
2014,white,2322472,6143.0,AR
2014,black_aa,468231,4648.0,AR
2014,am_indian_native,17091,2248.0,AR
2014,asian,36555,2279.0,AR
2014,hawaiian_islander,7148,2176.0,AR
2014,other,50385,5783.0,AR
2014,two_or_more,64487,5713.0,AR
2014,two_or_more_inculding_other,5166,1535.0,AR
2014,total,38802500,,CA
2014,two_or_more_exc_other_or_three_plus,1398554,25820.0,CA
2014,white,23814044,55051.0,CA
2014,black_aa,2259681,15273.0,CA
2014,am_indian_native,286631,13165.0,CA
2014,asian,5398090,18287.0,CA
2014,hawaiian_islander,150072,5167.0,CA
2014,other,5114193,54578.0,CA
2014,two_or_more,1779789,27724.0,CA
2014,two_or_more_inculding_other,381235,15696.0,CA
2014,total,5355866,,CO
2014,two_or_more_exc_other_or_three_plus,150142,8059.0,CO
2014,white,4520381,14471.0,CO
2014,black_aa,215446,4979.0,CO
2014,am_indian_native,55784,5557.0,CO
2014,asian,157958,4063.0,CO
2014,hawaiian_islander,6679,1548.0,CO
2014,other,215290,14446.0,CO
2014,two_or_more,184328,9649.0,CO
2014,two_or_more_inculding_other,34186,3782.0,CO
2014,total,3596677,,CT
2014,two_or_more_exc_other_or_three_plus,80002,6679.0,CT
2014,white,2763949,11640.0,CT
2014,black_aa,371857,7049.0,CT
2014,am_indian_native,7085,1449.0,CT
2014,asian,151402,3740.0,CT
2014,hawaiian_islander,1019,668.0,CT
2014,other,197532,12084.0,CT
2014,two_or_more,103833,7876.0,CT
2014,two_or_more_inculding_other,23831,4290.0,CT
2014,total,935614,,DE
2014,two_or_more_exc_other_or_three_plus,22236,3257.0,DE
2014,white,647533,4080.0,DE
2014,black_aa,203326,3317.0,DE
2014,am_indian_native,3284,911.0,DE
2014,asian,36172,888.0,DE
2014,hawaiian_islander,216,252.0,DE
2014,other,20966,3483.0,DE
2014,two_or_more,24117,3277.0,DE
2014,two_or_more_inculding_other,1881,733.0,DE
2014,total,658893,,
2014,two_or_more_exc_other_or_three_plus,15352,2430.0,
2014,white,265077,3969.0,
2014,black_aa,321346,2832.0,
2014,am_indian_native,1859,722.0,
2014,asian,24910,1142.0,
2014,hawaiian_islander,172,198.0,
2014,other,28798,4648.0,
2014,two_or_more,16731,2508.0,
2014,two_or_more_inculding_other,1379,487.0,
2014,total,19893297,,FL
2014,two_or_more_exc_other_or_three_plus,391295,17549.0,FL
2014,white,15113860,28793.0,FL
2014,black_aa,3221160,14886.0,FL
2014,am_indian_native,53014,5155.0,FL
2014,asian,524583,7659.0,FL
2014,hawaiian_islander,15149,3314.0,FL
2014,other,489726,24853.0,FL
2014,two_or_more,475805,19977.0,FL
2014,two_or_more_inculding_other,84510,9271.0,FL
2014,total,10097343,,GA
2014,two_or_more_exc_other_or_three_plus,173972,9806.0,GA
2014,white,6043917,17213.0,GA
2014,black_aa,3163620,12109.0,GA
2014,am_indian_native,25301,4140.0,GA
2014,asian,371688,5501.0,GA
2014,hawaiian_islander,6638,2517.0,GA
2014,other,282876,16095.0,GA
2014,two_or_more,203303,11149.0,GA
2014,two_or_more_inculding_other,29331,4282.0,GA
2014,total,1419561,,HI
2014,two_or_more_exc_other_or_three_plus,319708,10619.0,HI
2014,white,360711,3547.0,HI
2014,black_aa,30729,2376.0,HI
2014,am_indian_native,2191,783.0,HI
2014,asian,534189,9753.0,HI
2014,hawaiian_islander,147612,5023.0,HI
2014,other,13830,2449.0,HI
2014,two_or_more,330299,10633.0,HI
2014,two_or_more_inculding_other,10591,2189.0,HI
2014,total,1634464,,ID
2014,two_or_more_exc_other_or_three_plus,35078,3934.0,ID
2014,white,1498107,5221.0,ID
2014,black_aa,11354,1682.0,ID
2014,am_indian_native,21550,2490.0,ID
2014,asian,24009,3453.0,ID
2014,hawaiian_islander,1984,843.0,ID
2014,other,36664,4390.0,ID
2014,two_or_more,40796,4211.0,ID
2014,two_or_more_inculding_other,5718,1590.0,ID
2014,total,12880580,,IL
2014,two_or_more_exc_other_or_three_plus,229721,10526.0,IL
2014,white,9290445,21829.0,IL
2014,black_aa,1837715,10948.0,IL
2014,am_indian_native,27995,3491.0,IL
2014,asian,663454,5604.0,IL
2014,hawaiian_islander,5825,1486.0,IL
2014,other,763579,22418.0,IL
2014,two_or_more,291567,11291.0,IL
2014,two_or_more_inculding_other,61846,5910.0,IL
2014,total,6596855,,IN
2014,two_or_more_exc_other_or_three_plus,127693,6610.0,IN
2014,white,5547390,10643.0,IN
2014,black_aa,612890,6872.0,IN
2014,am_indian_native,13063,2182.0,IN
2014,asian,130250,3827.0,IN
2014,hawaiian_islander,3216,1261.0,IN
2014,other,143931,10528.0,IN
2014,two_or_more,146115,6741.0,IN
2014,two_or_more_inculding_other,18422,2575.0,IN
2014,total,3107126,,IA
2014,two_or_more_exc_other_or_three_plus,54869,4277.0,IA
2014,white,2837758,4198.0,IA
2014,black_aa,97874,3370.0,IA
2014,am_indian_native,9617,1171.0,IA
2014,asian,68419,3108.0,IA
2014,hawaiian_islander,2576,1311.0,IA
2014,other,30497,3874.0,IA
2014,two_or_more,60385,4438.0,IA
2014,two_or_more_inculding_other,5516,1500.0,IA
2014,total,2904021,,KS
2014,two_or_more_exc_other_or_three_plus,89215,5545.0,KS
2014,white,2466138,7001.0,KS
2014,black_aa,171976,4756.0,KS
2014,am_indian_native,24500,2148.0,KS
2014,asian,76245,2414.0,KS
2014,hawaiian_islander,2471,1696.0,KS
2014,other,63129,5802.0,KS
2014,two_or_more,99562,5710.0,KS
2014,two_or_more_inculding_other,10347,2265.0,KS
2014,total,4413457,,KY
2014,two_or_more_exc_other_or_three_plus,87204,5642.0,KY
2014,white,3858261,5024.0,KY
2014,black_aa,350141,6964.0,KY
2014,am_indian_native,10526,2316.0,KY
2014,asian,54542,2814.0,KY
2014,hawaiian_islander,2650,1378.0,KY
2014,other,43094,4741.0,KY
2014,two_or_more,94243,5982.0,KY
2014,two_or_more_inculding_other,7039,1700.0,KY
2014,total,4649676,,LA
2014,two_or_more_exc_other_or_three_plus,69689,5516.0,LA
2014,white,2919142,5872.0,LA
2014,black_aa,1502184,7081.0,LA
2014,am_indian_native,26009,2449.0,LA
2014,asian,78675,2378.0,LA
2014,hawaiian_islander,2816,1582.0,LA
2014,other,42238,5421.0,LA
2014,two_or_more,78612,6002.0,LA
2014,two_or_more_inculding_other,8923,2096.0,LA
2014,total,1330089,,ME
2014,two_or_more_exc_other_or_three_plus,26640,2038.0,ME
2014,white,1260278,1558.0,ME
2014,black_aa,16557,1197.0,ME
2014,am_indian_native,8322,1255.0,ME
2014,asian,14447,1256.0,ME
2014,hawaiian_islander,36,39.0,ME
2014,other,2947,1313.0,ME
2014,two_or_more,27502,2120.0,ME
2014,two_or_more_inculding_other,862,359.0,ME
2014,total,5976407,,MD
2014,two_or_more_exc_other_or_three_plus,152357,7482.0,MD
2014,white,3432582,12913.0,MD
2014,black_aa,1774618,8851.0,MD
2014,am_indian_native,14657,2039.0,MD
2014,asian,369996,4570.0,MD
2014,hawaiian_islander,2086,543.0,MD
2014,other,209461,13474.0,MD
2014,two_or_more,173007,8314.0,MD
2014,two_or_more_inculding_other,20650,3718.0,MD
2014,total,6745408,,MA
2014,two_or_more_exc_other_or_three_plus,180601,10931.0,MA
2014,white,5347420,13679.0,MA
2014,black_aa,477527,8002.0,MA
2014,am_indian_native,15599,2686.0,MA
2014,asian,413079,4865.0,MA
2014,hawaiian_islander,1329,571.0,MA
2014,other,279928,13749.0,MA
2014,two_or_more,210526,11366.0,MA
2014,two_or_more_inculding_other,29925,4124.0,MA
2014,total,9909877,,MI
2014,two_or_more_exc_other_or_three_plus,235395,9697.0,MI
2014,white,7816586,10212.0,MI
2014,black_aa,1375194,8062.0,MI
2014,am_indian_native,55729,2799.0,MI
2014,asian,281404,4069.0,MI
2014,hawaiian_islander,2260,680.0,MI
2014,other,121859,9960.0,MI
2014,two_or_more,256845,10687.0,MI
2014,two_or_more_inculding_other,21450,3219.0,MI
2014,total,5457173,,MN
2014,two_or_more_exc_other_or_three_plus,132504,6804.0,MN
2014,white,4606959,7887.0,MN
2014,black_aa,312432,5955.0,MN
2014,am_indian_native,56934,2820.0,MN
2014,asian,250352,3570.0,MN
2014,hawaiian_islander,2392,968.0,MN
2014,other,85069,7176.0,MN
2014,two_or_more,143035,6682.0,MN
2014,two_or_more_inculding_other,10531,2102.0,MN
2014,total,2994079,,MS
2014,two_or_more_exc_other_or_three_plus,35224,4313.0,MS
2014,white,1761195,4009.0,MS
2014,black_aa,1132556,5543.0,MS
2014,am_indian_native,12252,1701.0,MS
2014,asian,24009,2276.0,MS
2014,hawaiian_islander,458,384.0,MS
2014,other,25266,3313.0,MS
2014,two_or_more,38343,4290.0,MS
2014,two_or_more_inculding_other,3119,1043.0,MS
2014,total,6063589,,MO
2014,two_or_more_exc_other_or_three_plus,137698,7277.0,MO
2014,white,4990271,5990.0,MO
2014,black_aa,711601,6936.0,MO
2014,am_indian_native,26387,2475.0,MO
2014,asian,107426,3866.0,MO
2014,hawaiian_islander,3763,1221.0,MO
2014,other,73680,6990.0,MO
